Elapsed Time[s]	Write 0 [deg]	Write 1 [A]	Write 2 [A]	
73.5150	0.000	0.019	0.015	
73.5155	0.000	0.014	0.016	
73.5160	0.000	0.012	0.015	
73.5165	0.000	0.010	0.016	
73.5170	0.000	0.009	0.016	
73.5175	0.000	0.007	0.016	
73.5180	0.000	0.005	0.016	
73.5185	0.000	0.002	0.015	
73.5190	0.000	0.004	0.017	
73.5195	0.000	0.004	0.016	
73.5200	0.000	0.005	0.016	
73.5205	0.000	0.004	0.016	
73.5210	0.000	0.006	0.016	
73.5215	0.000	0.004	0.014	
73.5220	0.000	0.004	0.016	
73.5225	0.000	0.004	0.013	
73.5230	0.000	0.006	0.016	
73.5235	0.000	0.005	0.017	
73.5240	0.000	0.004	0.016	
73.5245	0.000	0.004	0.017	
73.5250	0.000	0.004	0.017	
73.5255	0.000	0.004	0.017	
73.5260	0.000	0.004	0.018	
73.5265	0.000	0.004	0.018	
73.5270	0.000	0.015	0.016	
73.5275	0.000	0.024	0.016	
73.5280	0.000	0.025	0.016	
73.5285	0.000	0.024	0.016	
73.5290	0.000	0.021	0.015	
73.5295	0.000	0.017	0.016	
73.5300	0.000	0.014	0.017	
73.5305	0.000	0.011	0.017	
73.5310	0.000	0.008	0.017	
73.5315	0.000	0.005	0.019	
73.5320	0.000	0.003	0.017	
73.5325	0.000	0.003	0.017	
73.5330	0.000	0.003	0.017	
73.5335	0.000	0.004	0.017	
73.5340	0.000	0.003	0.017	
73.5345	0.000	0.003	0.017	
73.5350	0.000	0.004	0.016	
73.5355	0.000	0.003	0.014	
73.5360	0.000	0.003	0.017	
73.5365	0.000	0.003	0.016	
73.5370	0.000	0.004	0.016	
73.5375	0.000	0.004	0.014	
73.5380	0.000	0.004	0.016	
73.5385	0.000	0.003	0.016	
73.5390	0.000	0.004	0.016	
73.5395	0.000	0.004	0.016	
73.5400	0.000	0.004	0.016	
73.5405	0.000	0.004	0.016	
73.5410	0.000	0.004	0.016	
73.5415	0.000	0.004	0.016	
73.5420	0.000	0.003	0.016	
73.5425	0.000	0.004	0.016	
73.5430	0.000	0.004	0.015	
73.5435	0.000	0.004	0.015	
73.5440	0.000	0.004	0.016	
73.5445	0.000	0.004	0.014	
73.5450	0.000	0.004	0.015	
73.5455	0.000	0.003	0.016	
73.5460	0.000	0.004	0.016	
73.5465	0.000	0.004	0.016	
73.5470	0.000	0.004	0.016	
73.5475	0.000	0.004	0.016	
73.5480	0.000	0.004	0.016	
73.5485	0.000	0.004	0.016	
73.5490	0.000	0.004	0.015	
73.5495	0.000	0.004	0.016	
73.5500	0.000	0.004	0.016	
73.5505	0.000	0.004	0.016	
73.5510	0.000	0.004	0.016	
73.5515	0.000	0.004	0.016	
73.5520	0.000	0.004	0.016	
73.5525	0.000	0.004	0.017	
73.5530	0.000	0.003	0.013	
73.5535	0.000	0.002	0.015	
73.5540	0.000	0.002	0.016	
73.5545	0.000	0.002	0.016	
73.5550	0.000	0.002	0.015	
73.5555	0.000	0.005	0.017	
73.5560	0.000	0.004	0.016	
73.5565	0.000	0.004	0.017	
73.5570	0.000	0.003	0.015	
73.5575	0.000	0.003	0.017	
73.5580	0.000	0.003	0.080	
73.5585	0.000	0.003	0.156	
73.5590	0.000	0.003	0.209	
73.5595	0.000	0.003	0.249	
73.5600	0.000	0.003	0.278	
73.5605	0.000	0.005	0.300	
73.5610	0.000	0.004	0.315	
73.5615	0.000	0.003	0.327	
73.5620	0.000	0.004	0.335	
73.5625	0.000	0.004	0.341	
73.5630	0.000	0.004	0.344	
73.5635	0.000	0.006	0.344	
73.5640	0.000	0.002	0.342	
73.5645	0.000	0.002	0.339	
73.5650	0.000	0.004	0.337	
73.5655	0.000	0.004	0.329	
73.5660	0.000	0.002	0.322	
73.5665	0.000	0.004	0.316	
73.5670	0.000	0.004	0.310	
73.5675	0.000	0.004	0.303	
73.5680	0.000	0.004	0.297	
73.5685	0.000	0.003	0.293	
73.5690	0.000	0.001	0.285	
73.5695	0.000	0.004	0.282	
73.5700	0.000	0.002	0.278	
73.5705	0.000	0.004	0.276	
73.5710	0.000	0.003	0.274	
73.5715	0.000	0.004	0.273	
73.5720	0.000	0.004	0.274	
73.5725	0.000	0.004	0.272	
73.5730	0.000	0.003	0.273	
73.5735	0.000	0.003	0.275	
73.5740	0.000	0.004	0.275	
73.5745	0.000	0.003	0.284	
73.5750	0.000	0.001	0.286	
73.5755	0.000	0.004	0.293	
73.5760	0.000	0.003	0.299	
73.5765	0.000	0.004	0.304	
73.5770	0.000	0.004	0.309	
73.5775	0.000	0.004	0.316	
73.5780	0.000	0.004	0.322	
73.5785	0.000	0.004	0.328	
73.5790	0.000	0.004	0.331	
73.5795	0.000	0.004	0.337	
73.5800	0.000	0.004	0.340	
73.5805	0.000	0.004	0.345	
73.5810	0.000	0.003	0.348	
73.5815	0.000	0.004	0.352	
73.5820	0.000	0.004	0.355	
73.5825	0.000	0.004	0.356	
73.5830	0.000	0.004	0.360	
73.5835	0.000	0.004	0.358	
73.5840	0.000	0.004	0.359	
73.5845	0.000	0.004	0.358	
73.5850	0.000	0.004	0.358	
73.5855	0.000	0.004	0.357	
73.5860	0.000	0.003	0.356	
73.5865	0.000	0.002	0.353	
73.5870	0.000	0.001	0.351	
73.5875	0.000	0.004	0.350	
73.5880	0.000	0.004	0.348	
73.5885	0.000	0.003	0.345	
73.5890	0.000	0.004	0.361	
73.5895	0.000	0.004	0.374	
73.5900	0.000	0.004	0.381	
73.5905	0.000	0.004	0.385	
73.5910	0.000	0.004	0.387	
73.5915	0.000	0.004	0.388	
73.5920	0.000	0.003	0.389	
73.5925	0.000	0.004	0.388	
73.5930	0.000	0.003	0.388	
73.5935	0.000	0.005	0.389	
73.5940	0.000	0.004	0.387	
73.5945	0.000	0.004	0.387	
73.5950	0.000	0.005	0.386	
73.5955	0.000	0.004	0.385	
73.5960	0.000	0.002	0.383	
73.5965	0.000	0.005	0.383	
73.5970	0.000	0.006	0.382	
73.5975	0.000	0.005	0.381	
