Elapsed Time[s]	Write 0 [A]	
34.7702	0.836	
34.7704	0.836	
34.7706	0.836	
34.7708	0.837	
34.7710	0.835	
34.7712	0.836	
34.7714	0.836	
34.7716	0.837	
34.7718	0.836	
34.7720	0.837	
34.7722	0.836	
34.7724	0.837	
34.7726	0.836	
34.7728	0.836	
34.7730	0.836	
34.7732	0.836	
34.7734	0.836	
34.7736	0.836	
34.7738	0.836	
34.7740	0.837	
34.7742	0.836	
34.7744	0.836	
34.7746	0.836	
34.7748	0.836	
34.7750	0.836	
34.7752	0.836	
34.7754	0.837	
34.7756	0.836	
34.7758	0.836	
34.7760	0.836	
34.7762	0.836	
34.7764	0.836	
34.7766	0.835	
34.7768	0.837	
34.7770	0.836	
34.7772	0.837	
34.7774	0.837	
34.7776	0.836	
34.7778	0.837	
34.7780	0.837	
34.7782	0.836	
34.7784	0.837	
34.7786	0.837	
34.7788	0.836	
34.7790	0.837	
34.7792	0.837	
34.7794	0.837	
34.7796	0.836	
34.7798	0.838	
34.7800	0.837	
34.7802	0.837	
34.7804	0.836	
34.7806	0.837	
34.7808	0.836	
34.7810	0.837	
34.7812	0.837	
34.7814	0.837	
34.7816	0.836	
34.7818	0.836	
34.7820	0.835	
34.7822	0.837	
34.7824	0.836	
34.7826	0.837	
34.7828	0.836	
34.7830	0.836	
34.7832	0.837	
34.7834	0.837	
34.7836	0.837	
34.7838	0.837	
34.7840	0.836	
34.7842	0.836	
34.7844	0.835	
34.7846	0.837	
34.7848	0.836	
34.7850	0.837	
34.7852	0.837	
34.7854	0.837	
34.7856	0.837	
34.7858	0.837	
34.7860	0.837	
34.7862	0.837	
34.7864	0.837	
34.7866	0.837	
34.7868	0.836	
34.7870	0.837	
34.7872	0.837	
34.7874	0.837	
34.7876	0.837	
34.7878	0.837	
34.7880	0.837	
34.7882	0.837	
34.7884	0.836	
34.7886	0.836	
34.7888	0.836	
34.7890	0.836	
34.7892	0.836	
34.7894	0.837	
34.7896	0.836	
34.7898	0.837	
34.7900	0.837	
34.7902	0.837	
34.7904	0.837	
34.7906	0.837	
34.7908	0.837	
34.7910	0.837	
34.7912	0.835	
34.7914	0.836	
34.7916	0.836	
34.7918	0.837	
34.7920	0.837	
34.7922	0.836	
34.7924	0.834	
34.7926	0.836	
34.7928	0.837	
34.7930	0.836	
34.7932	0.837	
34.7934	0.836	
34.7936	0.837	
34.7938	0.836	
34.7940	0.836	
34.7942	0.836	
34.7944	0.836	
34.7946	0.836	
34.7948	0.836	
34.7950	0.837	
34.7952	0.836	
34.7954	0.836	
34.7956	0.836	
34.7958	0.836	
34.7960	0.836	
34.7962	0.835	
34.7964	0.836	
34.7966	0.836	
34.7968	0.836	
34.7970	0.836	
34.7972	0.836	
34.7974	0.836	
34.7976	0.836	
34.7978	0.837	
34.7980	0.836	
34.7982	0.836	
34.7984	0.836	
34.7986	0.837	
34.7988	0.836	
34.7990	0.836	
34.7992	0.836	
34.7994	0.837	
34.7996	0.837	
34.7998	0.836	
34.8000	0.836	
34.8002	0.837	
34.8004	0.836	
34.8006	0.836	
34.8008	0.835	
34.8010	0.836	
34.8012	0.836	
34.8014	0.837	
34.8016	0.836	
34.8018	0.837	
34.8020	0.836	
34.8022	0.837	
34.8024	0.836	
34.8026	0.836	
34.8028	0.837	
34.8030	0.836	
34.8032	0.836	
34.8034	0.837	
34.8036	0.837	
34.8038	0.836	
34.8040	0.836	
34.8042	0.837	
34.8044	0.836	
34.8046	0.838	
34.8048	0.837	
34.8050	0.837	
34.8052	0.837	
34.8054	0.837	
34.8056	0.837	
34.8058	0.837	
34.8060	0.837	
34.8062	0.837	
34.8064	0.837	
34.8066	0.837	
34.8068	0.837	
34.8070	0.838	
34.8072	0.837	
34.8074	0.835	
34.8076	0.837	
34.8078	0.837	
34.8080	0.838	
34.8082	0.837	
34.8084	0.837	
34.8086	0.837	
34.8088	0.837	
34.8090	0.837	
34.8092	0.836	
34.8094	0.837	
34.8096	0.837	
34.8098	0.837	
34.8100	0.838	
34.8102	0.837	
34.8104	0.837	
34.8106	0.835	
34.8108	0.836	
34.8110	0.837	
34.8112	0.836	
34.8114	0.836	
34.8116	0.836	
34.8118	0.836	
34.8120	0.836	
34.8122	0.836	
34.8124	0.836	
34.8126	0.836	
34.8128	0.836	
34.8130	0.836	
34.8132	0.836	
34.8134	0.836	
34.8136	0.836	
34.8138	0.836	
34.8140	0.836	
34.8142	0.836	
34.8144	0.836	
34.8146	0.836	
34.8148	0.836	
34.8150	0.836	
34.8152	0.836	
34.8154	0.836	
34.8156	0.834	
34.8158	0.836	
34.8160	0.836	
34.8162	0.835	
34.8164	0.836	
34.8166	0.834	
34.8168	0.835	
34.8170	0.836	
34.8172	0.836	
34.8174	0.834	
34.8176	0.836	
34.8178	0.836	
34.8180	0.836	
34.8182	0.836	
34.8184	0.836	
34.8186	0.836	
34.8188	0.836	
34.8190	0.836	
34.8192	0.836	
34.8194	0.836	
34.8196	0.836	
34.8198	0.837	
34.8200	0.836	
34.8202	0.836	
34.8204	0.836	
34.8206	0.838	
34.8208	0.836	
34.8210	0.837	
34.8212	0.836	
34.8214	0.836	
34.8216	0.837	
34.8218	0.836	
34.8220	0.838	
34.8222	0.836	
34.8224	0.836	
34.8226	0.837	
34.8228	0.836	
34.8230	0.836	
34.8232	0.836	
34.8234	0.835	
34.8236	0.836	
34.8238	0.837	
34.8240	0.836	
34.8242	0.837	
34.8244	0.836	
34.8246	0.836	
34.8248	0.836	
34.8250	0.837	
34.8252	0.837	
34.8254	0.837	
34.8256	0.836	
34.8258	0.837	
34.8260	0.837	
34.8262	0.837	
34.8264	0.837	
34.8266	0.836	
34.8268	0.837	
34.8270	0.837	
34.8272	0.838	
34.8274	0.836	
34.8276	0.838	
34.8278	0.837	
34.8280	0.837	
34.8282	0.835	
34.8284	0.837	
34.8286	0.838	
34.8288	0.836	
34.8290	0.838	
34.8292	0.837	
34.8294	0.836	
34.8296	0.837	
34.8298	0.836	
34.8300	0.837	
34.8302	0.836	
34.8304	0.837	
34.8306	0.837	
34.8308	0.837	
34.8310	0.836	
34.8312	0.837	
34.8314	0.837	
34.8316	0.837	
34.8318	0.837	
34.8320	0.836	
34.8322	0.837	
34.8324	0.838	
34.8326	0.837	
34.8328	0.837	
34.8330	0.837	
34.8332	0.837	
34.8334	0.837	
34.8336	0.837	
34.8338	0.838	
34.8340	0.837	
34.8342	0.837	
34.8344	0.837	
34.8346	0.837	
34.8348	0.837	
34.8350	0.837	
34.8352	0.837	
34.8354	0.837	
34.8356	0.836	
34.8358	0.836	
34.8360	0.837	
34.8362	0.836	
34.8364	0.837	
34.8366	0.836	
34.8368	0.837	
34.8370	0.836	
34.8372	0.836	
34.8374	0.836	
34.8376	0.836	
34.8378	0.836	
34.8380	0.837	
34.8382	0.836	
34.8384	0.837	
34.8386	0.836	
34.8388	0.836	
34.8390	0.836	
34.8392	0.837	
34.8394	0.836	
34.8396	0.837	
34.8398	0.836	
34.8400	0.836	
34.8402	0.836	
34.8404	0.837	
34.8406	0.837	
34.8408	0.835	
34.8410	0.835	
34.8412	0.837	
34.8414	0.837	
34.8416	0.836	
34.8418	0.837	
34.8420	0.837	
34.8422	0.837	
34.8424	0.837	
34.8426	0.837	
34.8428	0.836	
34.8430	0.837	
34.8432	0.836	
34.8434	0.837	
34.8436	0.836	
34.8438	0.837	
34.8440	0.837	
34.8442	0.836	
34.8444	0.836	
34.8446	0.837	
34.8448	0.837	
34.8450	0.837	
34.8452	0.837	
34.8454	0.838	
34.8456	0.836	
34.8458	0.837	
34.8460	0.837	
34.8462	0.837	
34.8464	0.836	
34.8466	0.837	
34.8468	0.838	
34.8470	0.837	
34.8472	0.837	
34.8474	0.836	
34.8476	0.838	
34.8478	0.837	
34.8480	0.836	
34.8482	0.837	
34.8484	0.836	
34.8486	0.835	
34.8488	0.837	
34.8490	0.836	
34.8492	0.837	
34.8494	0.837	
34.8496	0.836	
34.8498	0.836	
34.8500	0.836	
34.8502	0.837	
34.8504	0.836	
34.8506	0.837	
34.8508	0.836	
34.8510	0.834	
34.8512	0.836	
34.8514	0.836	
34.8516	0.835	
34.8518	0.837	
34.8520	0.836	
34.8522	0.837	
34.8524	0.836	
34.8526	0.836	
34.8528	0.836	
34.8530	0.836	
34.8532	0.837	
34.8534	0.836	
34.8536	0.836	
34.8538	0.836	
34.8540	0.836	
34.8542	0.836	
34.8544	0.837	
34.8546	0.836	
34.8548	0.836	
34.8550	0.836	
34.8552	0.836	
34.8554	0.836	
34.8556	0.836	
34.8558	0.836	
34.8560	0.836	
34.8562	0.836	
34.8564	0.836	
34.8566	0.836	
34.8568	0.836	
34.8570	0.836	
34.8572	0.836	
34.8574	0.835	
34.8576	0.836	
34.8578	0.836	
34.8580	0.836	
34.8582	0.837	
34.8584	0.836	
34.8586	0.836	
34.8588	0.836	
34.8590	0.837	
34.8592	0.837	
34.8594	0.837	
34.8596	0.836	
34.8598	0.836	
34.8600	0.837	
34.8602	0.836	
34.8604	0.836	
34.8606	0.836	
34.8608	0.837	
34.8610	0.837	
34.8612	0.836	
34.8614	0.837	
34.8616	0.838	
34.8618	0.837	
34.8620	0.837	
34.8622	0.837	
34.8624	0.837	
34.8626	0.835	
34.8628	0.837	
34.8630	0.837	
34.8632	0.836	
34.8634	0.836	
34.8636	0.836	
34.8638	0.837	
34.8640	0.836	
34.8642	0.836	
34.8644	0.836	
34.8646	0.836	
34.8648	0.837	
34.8650	0.837	
34.8652	0.836	
34.8654	0.836	
34.8656	0.837	
34.8658	0.836	
34.8660	0.837	
34.8662	0.837	
34.8664	0.837	
34.8666	0.836	
34.8668	0.836	
34.8670	0.837	
34.8672	0.836	
34.8674	0.836	
34.8676	0.836	
34.8678	0.836	
34.8680	0.837	
34.8682	0.836	
34.8684	0.836	
34.8686	0.836	
34.8688	0.837	
34.8690	0.836	
34.8692	0.836	
34.8694	0.836	
34.8696	0.836	
34.8698	0.835	
34.8700	0.837	
34.8702	0.836	
34.8704	0.836	
34.8706	0.836	
34.8708	0.836	
34.8710	0.836	
34.8712	0.836	
34.8714	0.836	
34.8716	0.836	
34.8718	0.836	
34.8720	0.837	
34.8722	0.836	
34.8724	0.837	
34.8726	0.836	
34.8728	0.837	
34.8730	0.836	
34.8732	0.836	
34.8734	0.836	
34.8736	0.836	
34.8738	0.836	
34.8740	0.836	
34.8742	0.836	
34.8744	0.836	
34.8746	0.836	
34.8748	0.836	
34.8750	0.836	
34.8752	0.836	
34.8754	0.837	
34.8756	0.836	
34.8758	0.836	
34.8760	0.836	
34.8762	0.836	
34.8764	0.836	
34.8766	0.836	
34.8768	0.836	
34.8770	0.835	
34.8772	0.836	
34.8774	0.836	
34.8776	0.836	
34.8778	0.836	
34.8780	0.837	
34.8782	0.836	
34.8784	0.837	
34.8786	0.837	
34.8788	0.837	
34.8790	0.837	
34.8792	0.836	
34.8794	0.837	
34.8796	0.836	
34.8798	0.835	
34.8800	0.836	
34.8802	0.836	
34.8804	0.837	
34.8806	0.837	
34.8808	0.836	
34.8810	0.836	
34.8812	0.837	
34.8814	0.837	
34.8816	0.837	
34.8818	0.836	
34.8820	0.837	
34.8822	0.837	
34.8824	0.834	
34.8826	0.837	
34.8828	0.837	
34.8830	0.836	
34.8832	0.835	
34.8834	0.837	
34.8836	0.837	
34.8838	0.837	
34.8840	0.837	
34.8842	0.837	
34.8844	0.837	
34.8846	0.837	
34.8848	0.836	
34.8850	0.837	
34.8852	0.836	
34.8854	0.837	
34.8856	0.837	
34.8858	0.837	
34.8860	0.837	
34.8862	0.837	
34.8864	0.836	
34.8866	0.837	
34.8868	0.837	
34.8870	0.837	
34.8872	0.837	
34.8874	0.837	
34.8876	0.835	
34.8878	0.837	
34.8880	0.837	
34.8882	0.837	
34.8884	0.837	
34.8886	0.837	
34.8888	0.837	
34.8890	0.837	
34.8892	0.838	
34.8894	0.837	
34.8896	0.836	
34.8898	0.836	
34.8900	0.835	
34.8902	0.837	
34.8904	0.837	
34.8906	0.836	
34.8908	0.836	
34.8910	0.837	
34.8912	0.836	
34.8914	0.837	
34.8916	0.836	
34.8918	0.837	
34.8920	0.836	
34.8922	0.836	
34.8924	0.836	
34.8926	0.837	
34.8928	0.837	
34.8930	0.836	
34.8932	0.837	
34.8934	0.836	
34.8936	0.836	
34.8938	0.836	
34.8940	0.836	
34.8942	0.836	
34.8944	0.836	
34.8946	0.836	
34.8948	0.836	
34.8950	0.836	
34.8952	0.836	
34.8954	0.836	
34.8956	0.836	
34.8958	0.836	
34.8960	0.836	
34.8962	0.836	
34.8964	0.836	
34.8966	0.836	
34.8968	0.836	
34.8970	0.837	
34.8972	0.836	
34.8974	0.837	
34.8976	0.835	
34.8978	0.836	
34.8980	0.836	
34.8982	0.836	
34.8984	0.836	
34.8986	0.836	
34.8988	0.837	
34.8990	0.834	
34.8992	0.836	
34.8994	0.836	
34.8996	0.836	
34.8998	0.836	
34.9000	0.837	
34.9002	0.837	
34.9004	0.835	
34.9006	0.836	
34.9008	0.836	
34.9010	0.835	
34.9012	0.836	
34.9014	0.837	
34.9016	0.836	
34.9018	0.836	
34.9020	0.836	
34.9022	0.836	
34.9024	0.836	
34.9026	0.836	
34.9028	0.836	
34.9030	0.836	
34.9032	0.836	
34.9034	0.836	
34.9036	0.836	
34.9038	0.836	
34.9040	0.836	
34.9042	0.836	
34.9044	0.836	
34.9046	0.836	
34.9048	0.836	
34.9050	0.837	
34.9052	0.837	
34.9054	0.837	
34.9056	0.837	
34.9058	0.838	
34.9060	0.837	
34.9062	0.837	
34.9064	0.837	
34.9066	0.836	
34.9068	0.837	
34.9070	0.838	
34.9072	0.837	
34.9074	0.837	
34.9076	0.837	
34.9078	0.836	
34.9080	0.837	
34.9082	0.836	
34.9084	0.836	
34.9086	0.836	
34.9088	0.837	
34.9090	0.837	
34.9092	0.837	
34.9094	0.837	
34.9096	0.837	
34.9098	0.837	
34.9100	0.837	
34.9102	0.837	
34.9104	0.836	
34.9106	0.836	
34.9108	0.837	
34.9110	0.836	
34.9112	0.835	
34.9114	0.837	
34.9116	0.836	
34.9118	0.837	
34.9120	0.836	
34.9122	0.837	
34.9124	0.837	
34.9126	0.836	
34.9128	0.837	
34.9130	0.837	
34.9132	0.837	
34.9134	0.837	
34.9136	0.837	
34.9138	0.837	
34.9140	0.837	
34.9142	0.839	
34.9144	0.836	
34.9146	0.836	
34.9148	0.836	
34.9150	0.836	
34.9152	0.837	
34.9154	0.836	
34.9156	0.835	
34.9158	0.836	
34.9160	0.836	
34.9162	0.836	
34.9164	0.836	
34.9166	0.835	
34.9168	0.837	
34.9170	0.836	
34.9172	0.835	
34.9174	0.836	
34.9176	0.836	
34.9178	0.836	
34.9180	0.838	
34.9182	0.838	
34.9184	0.837	
34.9186	0.836	
34.9188	0.835	
34.9190	0.837	
34.9192	0.836	
34.9194	0.836	
34.9196	0.837	
34.9198	0.833	
34.9200	0.837	
34.9202	0.834	
34.9204	0.836	
34.9206	0.836	
34.9208	0.835	
34.9210	0.836	
34.9212	0.835	
34.9214	0.836	
34.9216	0.834	
34.9218	0.836	
34.9220	0.836	
34.9222	0.835	
34.9224	0.836	
34.9226	0.836	
34.9228	0.837	
34.9230	0.836	
34.9232	0.836	
34.9234	0.836	
34.9236	0.836	
34.9238	0.834	
34.9240	0.835	
34.9242	0.836	
34.9244	0.836	
34.9246	0.836	
34.9248	0.836	
34.9250	0.836	
34.9252	0.837	
34.9254	0.836	
34.9256	0.837	
34.9258	0.837	
34.9260	0.835	
34.9262	0.837	
34.9264	0.834	
34.9266	0.837	
34.9268	0.837	
34.9270	0.837	
34.9272	0.836	
34.9274	0.837	
34.9276	0.837	
34.9278	0.836	
34.9280	0.836	
34.9282	0.836	
34.9284	0.836	
34.9286	0.836	
34.9288	0.836	
34.9290	0.836	
34.9292	0.836	
34.9294	0.836	
34.9296	0.837	
34.9298	0.837	
34.9300	0.836	
34.9302	0.836	
34.9304	0.834	
34.9306	0.837	
34.9308	0.836	
34.9310	0.836	
34.9312	0.837	
34.9314	0.836	
34.9316	0.836	
34.9318	0.836	
34.9320	0.836	
34.9322	0.836	
34.9324	0.836	
34.9326	0.836	
34.9328	0.836	
34.9330	0.836	
34.9332	0.837	
34.9334	0.837	
34.9336	0.837	
34.9338	0.836	
34.9340	0.836	
34.9342	0.836	
34.9344	0.837	
34.9346	0.837	
34.9348	0.837	
34.9350	0.836	
34.9352	0.836	
34.9354	0.836	
34.9356	0.836	
34.9358	0.836	
34.9360	0.836	
34.9362	0.836	
34.9364	0.836	
34.9366	0.836	
34.9368	0.836	
34.9370	0.836	
34.9372	0.836	
34.9374	0.836	
34.9376	0.836	
34.9378	0.836	
34.9380	0.835	
34.9382	0.837	
34.9384	0.836	
34.9386	0.836	
34.9388	0.835	
34.9390	0.836	
34.9392	0.837	
34.9394	0.836	
34.9396	0.837	
34.9398	0.835	
34.9400	0.837	
34.9402	0.838	
34.9404	0.836	
34.9406	0.836	
34.9408	0.836	
34.9410	0.836	
34.9412	0.836	
34.9414	0.837	
34.9416	0.837	
34.9418	0.837	
34.9420	0.837	
34.9422	0.837	
34.9424	0.837	
34.9426	0.837	
34.9428	0.837	
34.9430	0.836	
34.9432	0.836	
34.9434	0.836	
34.9436	0.836	
34.9438	0.837	
34.9440	0.837	
34.9442	0.836	
34.9444	0.836	
34.9446	0.837	
34.9448	0.837	
34.9450	0.836	
34.9452	0.837	
34.9454	0.837	
34.9456	0.838	
34.9458	0.836	
34.9460	0.837	
34.9462	0.836	
34.9464	0.836	
34.9466	0.837	
34.9468	0.837	
34.9470	0.836	
34.9472	0.836	
34.9474	0.837	
34.9476	0.838	
34.9478	0.837	
34.9480	0.837	
34.9482	0.836	
34.9484	0.836	
34.9486	0.836	
34.9488	0.835	
34.9490	0.836	
34.9492	0.837	
34.9494	0.837	
34.9496	0.836	
34.9498	0.836	
34.9500	0.836	
34.9502	0.836	
34.9504	0.836	
34.9506	0.836	
34.9508	0.836	
34.9510	0.837	
34.9512	0.836	
34.9514	0.836	
34.9516	0.836	
34.9518	0.836	
34.9520	0.834	
34.9522	0.836	
34.9524	0.836	
34.9526	0.836	
34.9528	0.836	
34.9530	0.837	
34.9532	0.837	
34.9534	0.837	
34.9536	0.837	
34.9538	0.836	
34.9540	0.836	
34.9542	0.835	
34.9544	0.836	
34.9546	0.837	
34.9548	0.836	
34.9550	0.836	
34.9552	0.836	
34.9554	0.836	
34.9556	0.836	
34.9558	0.835	
34.9560	0.836	
34.9562	0.837	
34.9564	0.836	
34.9566	0.835	
34.9568	0.835	
34.9570	0.836	
34.9572	0.836	
34.9574	0.835	
34.9576	0.836	
34.9578	0.835	
34.9580	0.836	
34.9582	0.836	
34.9584	0.836	
34.9586	0.838	
34.9588	0.838	
34.9590	0.837	
34.9592	0.837	
34.9594	0.836	
34.9596	0.835	
34.9598	0.835	
34.9600	0.836	
34.9602	0.836	
34.9604	0.836	
34.9606	0.836	
34.9608	0.836	
34.9610	0.836	
34.9612	0.837	
34.9614	0.837	
34.9616	0.838	
34.9618	0.836	
34.9620	0.836	
34.9622	0.837	
34.9624	0.837	
34.9626	0.837	
34.9628	0.836	
34.9630	0.836	
34.9632	0.837	
34.9634	0.836	
34.9636	0.837	
34.9638	0.836	
34.9640	0.836	
34.9642	0.835	
34.9644	0.838	
34.9646	0.837	
34.9648	0.837	
34.9650	0.836	
34.9652	0.837	
34.9654	0.836	
34.9656	0.837	
34.9658	0.837	
34.9660	0.837	
34.9662	0.838	
34.9664	0.837	
34.9666	0.836	
34.9668	0.837	
34.9670	0.837	
34.9672	0.837	
34.9674	0.837	
34.9676	0.837	
34.9678	0.835	
34.9680	0.837	
34.9682	0.836	
34.9684	0.836	
34.9686	0.836	
34.9688	0.836	
34.9690	0.837	
34.9692	0.836	
34.9694	0.836	
34.9696	0.836	
34.9698	0.836	
34.9700	0.836	
34.9702	0.836	
34.9704	0.836	
34.9706	0.835	
34.9708	0.837	
34.9710	0.836	
34.9712	0.836	
34.9714	0.837	
34.9716	0.835	
34.9718	0.836	
34.9720	0.836	
34.9722	0.836	
34.9724	0.836	
34.9726	0.835	
34.9728	0.837	
34.9730	0.836	
34.9732	0.836	
34.9734	0.836	
34.9736	0.836	
34.9738	0.835	
34.9740	0.836	
34.9742	0.836	
34.9744	0.836	
34.9746	0.836	
34.9748	0.836	
34.9750	0.835	
34.9752	0.836	
34.9754	0.836	
34.9756	0.835	
34.9758	0.836	
34.9760	0.835	
34.9762	0.837	
34.9764	0.836	
34.9766	0.836	
34.9768	0.835	
34.9770	0.835	
34.9772	0.836	
34.9774	0.836	
34.9776	0.836	
34.9778	0.835	
34.9780	0.836	
34.9782	0.836	
34.9784	0.836	
34.9786	0.836	
34.9788	0.836	
34.9790	0.835	
34.9792	0.837	
34.9794	0.836	
34.9796	0.836	
34.9798	0.837	
34.9800	0.834	
34.9802	0.837	
34.9804	0.836	
34.9806	0.836	
34.9808	0.836	
34.9810	0.836	
34.9812	0.836	
34.9814	0.836	
34.9816	0.836	
34.9818	0.836	
34.9820	0.835	
34.9822	0.838	
34.9824	0.836	
34.9826	0.837	
34.9828	0.836	
34.9830	0.836	
34.9832	0.836	
34.9834	0.836	
34.9836	0.836	
34.9838	0.836	
34.9840	0.836	
34.9842	0.836	
34.9844	0.836	
34.9846	0.836	
34.9848	0.836	
34.9850	0.837	
34.9852	0.837	
34.9854	0.836	
34.9856	0.837	
34.9858	0.837	
34.9860	0.837	
34.9862	0.837	
34.9864	0.837	
34.9866	0.837	
34.9868	0.837	
34.9870	0.837	
34.9872	0.837	
34.9874	0.836	
34.9876	0.837	
34.9878	0.837	
34.9880	0.837	
34.9882	0.837	
34.9884	0.837	
34.9886	0.836	
34.9888	0.837	
34.9890	0.837	
34.9892	0.836	
34.9894	0.837	
34.9896	0.837	
34.9898	0.836	
34.9900	0.837	
34.9902	0.836	
34.9904	0.837	
34.9906	0.836	
34.9908	0.837	
34.9910	0.835	
34.9912	0.837	
34.9914	0.835	
34.9916	0.837	
34.9918	0.836	
34.9920	0.836	
34.9922	0.836	
34.9924	0.836	
34.9926	0.837	
34.9928	0.836	
34.9930	0.837	
34.9932	0.836	
34.9934	0.836	
34.9936	0.835	
34.9938	0.836	
34.9940	0.836	
34.9942	0.836	
34.9944	0.836	
34.9946	0.836	
34.9948	0.836	
34.9950	0.836	
34.9952	0.837	
34.9954	0.836	
34.9956	0.836	
34.9958	0.836	
34.9960	0.836	
34.9962	0.836	
34.9964	0.836	
34.9966	0.836	
34.9968	0.835	
34.9970	0.836	
34.9972	0.836	
34.9974	0.836	
34.9976	0.836	
34.9978	0.835	
34.9980	0.835	
34.9982	0.836	
34.9984	0.836	
34.9986	0.835	
34.9988	0.835	
34.9990	0.836	
34.9992	0.836	
34.9994	0.836	
34.9996	0.836	
34.9998	0.836	
35.0000	0.836	
35.0002	0.836	
35.0004	0.836	
35.0006	0.836	
35.0008	0.837	
35.0010	0.837	
35.0012	0.837	
35.0014	0.836	
35.0016	0.836	
35.0018	0.835	
35.0020	0.836	
35.0022	0.836	
35.0024	0.836	
35.0026	0.837	
35.0028	0.837	
35.0030	0.835	
35.0032	0.837	
35.0034	0.836	
35.0036	0.836	
35.0038	0.836	
35.0040	0.836	
35.0042	0.837	
35.0044	0.837	
35.0046	0.836	
35.0048	0.835	
35.0050	0.836	
35.0052	0.837	
35.0054	0.837	
35.0056	0.837	
35.0058	0.836	
35.0060	0.837	
35.0062	0.836	
35.0064	0.837	
35.0066	0.836	
35.0068	0.837	
35.0070	0.837	
35.0072	0.836	
35.0074	0.836	
35.0076	0.837	
35.0078	0.836	
35.0080	0.836	
35.0082	0.836	
35.0084	0.838	
35.0086	0.834	
35.0088	0.836	
35.0090	0.836	
35.0092	0.836	
35.0094	0.835	
35.0096	0.837	
35.0098	0.836	
35.0100	0.835	
35.0102	0.835	
35.0104	0.836	
35.0106	0.836	
35.0108	0.835	
35.0110	0.836	
35.0112	0.836	
35.0114	0.836	
35.0116	0.839	
35.0118	0.837	
35.0120	0.836	
35.0122	0.836	
35.0124	0.836	
35.0126	0.836	
35.0128	0.836	
35.0130	0.836	
35.0132	0.836	
35.0134	0.836	
35.0136	0.836	
35.0138	0.836	
35.0140	0.836	
35.0142	0.837	
35.0144	0.836	
35.0146	0.837	
35.0148	0.836	
35.0150	0.836	
35.0152	0.836	
35.0154	0.836	
35.0156	0.836	
35.0158	0.835	
35.0160	0.837	
35.0162	0.836	
35.0164	0.836	
35.0166	0.836	
35.0168	0.836	
35.0170	0.837	
35.0172	0.836	
35.0174	0.836	
35.0176	0.837	
35.0178	0.837	
35.0180	0.836	
35.0182	0.836	
35.0184	0.836	
35.0186	0.837	
35.0188	0.838	
35.0190	0.837	
35.0192	0.836	
35.0194	0.837	
35.0196	0.836	
35.0198	0.837	
35.0200	0.834	
35.0202	0.836	
35.0204	0.836	
35.0206	0.836	
35.0208	0.836	
35.0210	0.836	
35.0212	0.836	
35.0214	0.836	
35.0216	0.836	
35.0218	0.836	
35.0220	0.836	
35.0222	0.836	
35.0224	0.836	
35.0226	0.836	
35.0228	0.836	
35.0230	0.835	
35.0232	0.836	
35.0234	0.836	
35.0236	0.836	
35.0238	0.836	
35.0240	0.836	
35.0242	0.836	
35.0244	0.837	
35.0246	0.836	
35.0248	0.836	
35.0250	0.836	
35.0252	0.836	
35.0254	0.836	
35.0256	0.836	
35.0258	0.836	
35.0260	0.836	
35.0262	0.836	
35.0264	0.836	
35.0266	0.836	
35.0268	0.836	
35.0270	0.837	
35.0272	0.836	
35.0274	0.836	
35.0276	0.836	
35.0278	0.836	
35.0280	0.836	
35.0282	0.836	
35.0284	0.836	
35.0286	0.837	
35.0288	0.836	
35.0290	0.836	
35.0292	0.836	
35.0294	0.835	
35.0296	0.837	
35.0298	0.836	
35.0300	0.835	
35.0302	0.836	
35.0304	0.835	
35.0306	0.836	
35.0308	0.836	
35.0310	0.835	
35.0312	0.836	
35.0314	0.836	
35.0316	0.834	
35.0318	0.834	
35.0320	0.837	
35.0322	0.837	
35.0324	0.836	
35.0326	0.836	
35.0328	0.836	
35.0330	0.836	
35.0332	0.836	
35.0334	0.836	
35.0336	0.836	
35.0338	0.836	
35.0340	0.836	
35.0342	0.836	
35.0344	0.836	
35.0346	0.836	
35.0348	0.836	
35.0350	0.835	
35.0352	0.836	
35.0354	0.835	
35.0356	0.835	
35.0358	0.836	
35.0360	0.836	
35.0362	0.834	
35.0364	0.835	
35.0366	0.836	
35.0368	0.835	
35.0370	0.835	
35.0372	0.835	
35.0374	0.835	
35.0376	0.835	
35.0378	0.836	
35.0380	0.836	
35.0382	0.837	
35.0384	0.837	
35.0386	0.836	
35.0388	0.836	
35.0390	0.837	
35.0392	0.834	
35.0394	0.836	
35.0396	0.836	
35.0398	0.836	
35.0400	0.836	
35.0402	0.836	
35.0404	0.836	
35.0406	0.836	
35.0408	0.836	
35.0410	0.837	
35.0412	0.836	
35.0414	0.836	
35.0416	0.836	
35.0418	0.834	
35.0420	0.837	
35.0422	0.837	
35.0424	0.836	
35.0426	0.836	
35.0428	0.836	
35.0430	0.836	
35.0432	0.836	
35.0434	0.837	
35.0436	0.837	
35.0438	0.837	
35.0440	0.836	
35.0442	0.836	
35.0444	0.837	
35.0446	0.837	
35.0448	0.837	
35.0450	0.835	
35.0452	0.838	
35.0454	0.837	
35.0456	0.837	
35.0458	0.837	
35.0460	0.836	
35.0462	0.836	
35.0464	0.837	
35.0466	0.837	
35.0468	0.837	
35.0470	0.837	
35.0472	0.836	
35.0474	0.836	
35.0476	0.839	
35.0478	0.837	
35.0480	0.837	
35.0482	0.836	
35.0484	0.836	
35.0486	0.836	
35.0488	0.836	
35.0490	0.837	
35.0492	0.836	
35.0494	0.836	
