Elapsed Time[s]	Write 0 [A]	
0.2080	-0.704	
0.2082	-0.704	
0.2084	-0.704	
0.2086	-0.704	
0.2088	-0.704	
0.2090	-0.704	
0.2092	-0.704	
0.2094	-0.704	
0.2096	-0.705	
0.2098	-0.704	
0.2100	-0.704	
0.2102	-0.704	
0.2104	-0.704	
0.2106	-0.704	
0.2108	-0.704	
0.2110	-0.702	
0.2112	-0.704	
0.2114	-0.704	
0.2116	-0.704	
0.2118	-0.702	
0.2120	-0.703	
0.2122	-0.703	
0.2124	-0.704	
0.2126	-0.704	
0.2128	-0.703	
0.2130	-0.704	
0.2132	-0.704	
0.2134	-0.704	
0.2136	-0.702	
0.2138	-0.704	
0.2140	-0.704	
0.2142	-0.704	
0.2144	-0.704	
0.2146	-0.704	
0.2148	-0.704	
0.2150	-0.704	
0.2152	-0.704	
0.2154	-0.705	
0.2156	-0.705	
0.2158	-0.704	
0.2160	-0.704	
0.2162	-0.704	
0.2164	-0.704	
0.2166	-0.705	
0.2168	-0.704	
0.2170	-0.704	
0.2172	-0.704	
0.2174	-0.704	
0.2176	-0.704	
0.2178	-0.704	
0.2180	-0.704	
0.2182	-0.704	
0.2184	-0.704	
0.2186	-0.704	
0.2188	-0.704	
0.2190	-0.704	
0.2192	-0.705	
0.2194	-0.704	
0.2196	-0.704	
0.2198	-0.704	
0.2200	-0.704	
0.2202	-0.704	
0.2204	-0.704	
0.2206	-0.704	
0.2208	-0.705	
0.2210	-0.704	
0.2212	-0.703	
0.2214	-0.702	
0.2216	-0.704	
0.2218	-0.703	
0.2220	-0.704	
0.2222	-0.704	
0.2224	-0.701	
0.2226	-0.704	
0.2228	-0.703	
0.2230	-0.704	
0.2232	-0.704	
0.2234	-0.705	
0.2236	-0.703	
0.2238	-0.704	
0.2240	-0.704	
0.2242	-0.704	
0.2244	-0.704	
0.2246	-0.704	
0.2248	-0.707	
0.2250	-0.704	
0.2252	-0.703	
0.2254	-0.704	
0.2256	-0.704	
0.2258	-0.704	
0.2260	-0.704	
0.2262	-0.703	
0.2264	-0.703	
0.2266	-0.704	
0.2268	-0.705	
0.2270	-0.704	
0.2272	-0.704	
0.2274	-0.704	
0.2276	-0.704	
0.2278	-0.707	
0.2280	-0.704	
0.2282	-0.704	
0.2284	-0.703	
0.2286	-0.703	
0.2288	-0.705	
0.2290	-0.702	
0.2292	-0.704	
0.2294	-0.703	
0.2296	-0.703	
0.2298	-0.703	
0.2300	-0.704	
0.2302	-0.703	
0.2304	-0.703	
0.2306	-0.703	
0.2308	-0.703	
0.2310	-0.703	
0.2312	-0.704	
0.2314	-0.703	
0.2316	-0.705	
0.2318	-0.703	
0.2320	-0.704	
0.2322	-0.703	
0.2324	-0.704	
0.2326	-0.704	
0.2328	-0.703	
0.2330	-0.702	
0.2332	-0.703	
0.2334	-0.704	
0.2336	-0.704	
0.2338	-0.703	
0.2340	-0.704	
0.2342	-0.702	
0.2344	-0.704	
0.2346	-0.704	
0.2348	-0.704	
0.2350	-0.703	
0.2352	-0.703	
0.2354	-0.703	
0.2356	-0.704	
0.2358	-0.704	
0.2360	-0.704	
0.2362	-0.704	
0.2364	-0.704	
0.2366	-0.704	
0.2368	-0.704	
0.2370	-0.704	
0.2372	-0.703	
0.2374	-0.704	
0.2376	-0.704	
0.2378	-0.704	
0.2380	-0.704	
0.2382	-0.704	
0.2384	-0.704	
0.2386	-0.704	
0.2388	-0.704	
0.2390	-0.704	
0.2392	-0.705	
0.2394	-0.704	
0.2396	-0.705	
0.2398	-0.702	
0.2400	-0.705	
0.2402	-0.704	
0.2404	-0.705	
0.2406	-0.704	
0.2408	-0.704	
0.2410	-0.704	
0.2412	-0.705	
0.2414	-0.704	
0.2416	-0.704	
0.2418	-0.707	
0.2420	-0.704	
0.2422	-0.703	
0.2424	-0.704	
0.2426	-0.704	
0.2428	-0.704	
0.2430	-0.704	
0.2432	-0.704	
0.2434	-0.704	
0.2436	-0.704	
0.2438	-0.703	
0.2440	-0.702	
0.2442	-0.705	
0.2444	-0.704	
0.2446	-0.704	
0.2448	-0.703	
0.2450	-0.704	
0.2452	-0.704	
0.2454	-0.704	
0.2456	-0.704	
0.2458	-0.704	
0.2460	-0.704	
0.2462	-0.705	
0.2464	-0.704	
0.2466	-0.704	
0.2468	-0.703	
0.2470	-0.701	
0.2472	-0.701	
0.2474	-0.703	
0.2476	-0.704	
0.2478	-0.704	
0.2480	-0.704	
0.2482	-0.704	
0.2484	-0.703	
0.2486	-0.703	
0.2488	-0.704	
0.2490	-0.704	
0.2492	-0.704	
0.2494	-0.702	
0.2496	-0.703	
0.2498	-0.704	
0.2500	-0.704	
0.2502	-0.703	
0.2504	-0.703	
0.2506	-0.705	
0.2508	-0.703	
0.2510	-0.703	
0.2512	-0.703	
0.2514	-0.704	
0.2516	-0.704	
